Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
gsea,HALLMARK_DNA_REPAIR,0.37875012297732996,1.6862121297725439,0.0,0.004038461538461538,0.06,56/148,27.72%,TAF10;GUK1;GPX4;NME1;CDA;POLR2J;EDF1;COX17;VPS28;DAD1;POLD1;ADA;BOLA2;APRT;NT5C;TYMS;POLE4;MRPL40;ADRM1;MPC2;POLD4;TAF9;PNP;SAC3D1;LIG1;NME4;ZWINT;TSG101;RAE1;SUPT4H1;NFX1;NELFE;ITPA;POLR2F;NME3;POLR2C;SNAPC5;FEN1;POLR1D;PDE4B;ERCC1;HPRT1;DDB2;TAF13;ELL;TK2;GTF2A2;BRF2;ELOA;ALYREF;GTF3C5;ERCC2;SURF1;GTF2H3;ADCY6;POLL
gsea,HALLMARK_MTORC1_SIGNALING,0.387565637221528,1.6693617964385628,0.0,0.004120879120879121,0.065,82/196,27.18%,GAPDH;NAMPT;PPP1R15A;NFIL3;ITGB2;DDIT4;CORO1A;CFP;BCAT1;CDKN1A;LDLR;CXCR4;SERP1;TPI1;BTG2;TUBA4A;SLC2A3;LDHA;STARD4;ALDOA;ARPC5L;NMT1;DDIT3;PDAP1;TM7SF2;G6PD;IDI1;CYP51A1;SLA;MLLT11;NIBAN1;SQLE;IFRD1;DDX39A;ATP6V1D;XBP1;BHLHE40;DHCR7;LGMN;PNP;PSMC2;GLRX;DHCR24;PPA1;SERPINH1;ACACA;IFI30;FDXR;SLC1A4;PLK1;FKBP2;TRIB3;MTHFD2L;QDPR;COPS5;PSAT1;ADIPOR2;TUBG1;SLC7A5;CTH;PFKL;SQSTM1;TOMM40;PSPH;ABCF2;HPRT1;SCD;CALR;GSR;PHGDH;SLC7A11;GLA;EBP;EGLN3;MTHFD2;EIF2S2;TXNRD1;RRM2;LTA4H;ERO1A;ELOVL6;ASNS
gsea,HALLMARK_ADIPOGENESIS,0.3577494865987089,1.6181143190102174,0.0,0.008129370629370629,0.115,84/189,36.53%,ARL4A;COX8A;UQCR10;UBC;ECH1;UQCR11;GPX4;DDT;CD151;COX6A1;PIM3;ATP5PO;UCP2;PFKFB3;ACAA2;BCL6;UQCRC1;TALDO1;PLIN2;ALDOA;NMT1;ESRRA;NDUFB7;COX7B;PPP1R15B;NDUFAB1;JAGN1;GRPEL1;NABP1;FAH;DNAJC15;ALDH2;DHCR7;TKT;VEGFB;SDHB;SDHC;DHRS7B;SLC25A1;ENPP2;CYC1;ETFB;SQOR;ANGPT1;UQCRQ;ITGA7;QDPR;ADIPOR2;DGAT1;SULT1A1;PFKL;PHLDB1;REEP6;CAVIN2;SUCLG1;LIPE;ACADS;DECR1;BCKDHA;MYLK;MCCC1;STOM;GPHN;DNAJB9;NKIRAS1;ABCB8;ORM1;COQ5;ELOVL6;ADCY6;STAT5A;COL4A1;MGLL;SOD1;RAB34;PPARG;LEP;NDUFS3;ITIH5;SORBS1;PRDX3;TOB1;CDKN2C;RETN
gsea,HALLMARK_XENOBIOTIC_METABOLISM,0.3565848128614115,1.5711190295319266,0.0,0.012040133779264215,0.155,65/159,36.81%,ID2;ECH1;SERTAD1;UPP1;GABARAPL1;BCAT1;TPST1;DDT;MT2A;PSMB10;CDA;SMOX;GSTO1;CES1;MAOA;PINK1;VNN1;NMT1;BLVRB;DDAH2;NINJ1;FAS;PTGDS;FAH;ETS2;ALDH2;LONP1;IL1R1;GNMT;ETFDH;ARG1;AQP9;AHCY;ABHD6;ARG2;SLC35B1;MAN1A1;BPHL;TMBIM6;CFB;IGFBP4;PDK4;PROS1;ACOX2;HPRT1;GSR;RBP4;PTGES;ACSM1;SLC22A1;CNDP2;PTS;PYCR1;HES6;DCXR;TGFB2;CYFIP2;CYP17A1;LEAP2;COMT;CYP1A1;AP4B1;GCKR;GSS;SERPINE1
gsea,HALLMARK_APICAL_JUNCTION,-0.3043406624684039,-1.53351303219956,0.014705882352941176,0.0800531914893617,0.15,166/166,98.97%,PTPRC;VCAN;TGFBI;ACTB;MSN;CTNND1;PTEN;ARHGEF6;ITGB1;JUP;MAPK14;VCL;SKAP2;SRC;MPZL2;PBX2;SYMPK;PECAM1;MYH9;CD86;SIRPA;TIAL1;ADAMTS5;NF1;CAP1;CTNNA1;RASA1;EPB41L2;CLDN4;MAP3K20;GNAI1;NEGR1;CLDN9;B4GALT1;SDC3;BMP1;PIK3CB;NLGN3;FYB1;AMH;AKT3;SYK;GAMT;COL17A1;LDLRAP1;SHC1;TSPAN4;YWHAH;EXOC4;IRS1;MAP4K2;NECTIN1;MYH10;VASP;VWF;PIK3R3;HADH;ICAM2;AKT2;GTF2F1;TAOK2;ITGA10;DLG1;CD209;ADAM9;EVL;CLDN7;ACTN4;LAMB3;JAM3;NF2;ICAM1;THBS3;WASL;MDK;NEXN;INSIG1;CADM2;TRO;CLDN11;CDH6;WNK4;CX3CL1;NRXN2;THY1;TJP1;TNFRSF11B;CRAT;PKD1;PTK2;CD276;DSC3;CLDN19;CDH1;PARD6G;CDH4;ACTA1;KCNH2;SPEG;SORBS3;CD34;CRB3;NFASC;CDH3;CDK8;LAMC2;NLGN2;SGCE;INPPL1;MPZL1;PCDH1;AMIGO1;PARVA;TSC1;VAV2;MMP2;ACTN1;ITGA3;ITGA2;DHX16;ADAM23;NRTN;TMEM8B;FBN1;IKBKG;NECTIN3;NECTIN4;TRAF1;AMIGO2;ITGB4;ICAM4;ATP1A3;ADAM15;MADCAM1;ITGA9;NECTIN2;RSU1;MAPK11;TUBG1;PLCG1;ICAM5;CERCAM;RHOF;MVD;CLDN15;CLDN5;CD274;BAIAP2;MAPK13;STX4;FSCN1;MYL12B;RRAS;LIMA1;CNN2;GNAI2;HRAS;ALOX15B;ZYX;ARPC2;MMP9;ACTG1;PFN1;RAC2;MYL9;CD99
gsea,HALLMARK_PANCREAS_BETA_CELLS,0.4039903705036592,1.5305591336626676,0.046296296296296294,0.016105769230769233,0.2,4/19,13.20%,MAFB;LMO2;DPP4;SRP14
gsea,HALLMARK_ANDROGEN_RESPONSE,-0.3537433415752906,-1.5269875479828185,0.010869565217391304,0.059574468085106386,0.17,40/91,30.11%,PIAS1;PTK2B;ELK4;STEAP4;RPS6KA3;XRCC5;NCOA4;ABHD2;HMGCR;SPCS3;CAMKK2;HERC3;TNFAIP8;MAF;APPBP2;PA2G4;GPD1L;ELOVL5;RAB4A;LMAN1;ITGAV;B2M;B4GALT1;CDK6;SORD;ABCC4;KRT8;SLC26A2;ZMIZ1;HOMER2;ANKH;TMEM50A;UBE2I;RRP12;CDC14B;SEC24D;PGM3;SMS;MAP7;PDLIM5
gsea,HALLMARK_ANGIOGENESIS,0.404521450282643,1.5019842841396918,0.03225806451612903,0.02007692307692308,0.255,17/30,33.73%,S100A4;TIMP1;PGLYRP1;PF4;VEGFA;OLR1;PDGFA;FSTL1;LRPAP1;TNFRSF21;THBD;PRG2;CXCL6;JAG1;VAV2;MSX1;SPP1
gsea,HALLMARK_UV_RESPONSE_DN,-0.303090695152241,-1.5009133504864651,0.01694915254237288,0.05398936170212766,0.195,65/135,32.97%,NOTCH2;CELF2;ATRX;TGFBR2;PTEN;ATP2B1;ATXN1;MAPK14;RXRA;DYRK1A;CDK13;IGF1R;NR3C1;AGGF1;NIPBL;PHF3;PIK3CD;MRPS31;ADD3;PRDM2;NEK7;SPOP;SDC2;CCN1;FYN;SCAF8;IGFBP5;TOGARAM1;ACVR2A;FZD2;LPAR1;ATP2B4;NRP1;SMAD3;SFMBT1;PMP22;ZMIZ1;MTA1;RASA2;RBPMS;SLC7A1;AKT3;MAGI2;TENT4A;DAB2;SMAD7;FBLN5;MIOS;SIPA1L1;BCKDHB;TGFBR3;YTHDC1;IRS1;GRK5;NFKB1;ABCC1;WDR37;DBP;ATRN;PDLIM5;ATP2C1;DMAC2L;LAMC1;PIK3R3;SYNE1
gsea,HALLMARK_MITOTIC_SPINDLE,-0.3444811066977431,-1.4956296117968402,0.0,0.04765957446808511,0.21,93/197,31.01%,NOTCH2;CDC42;TIAM1;MARCKS;DOCK2;FGD6;ABI1;NIN;HOOK3;TRIO;DST;SMC1A;LRPPRC;VCL;RABGAP1;DYNC1H1;BCL2L11;CCDC88A;STK38L;ITSN1;MYH9;NEDD9;AKAP13;RICTOR;ARHGAP5;NCK1;LMNB1;NF1;CEP192;KIF1B;PCNT;FLNB;SEPTIN9;TUBGCP3;RASA1;EPB41L2;CLASP1;FARP1;ARFGEF1;KLC1;KIFAP3;SOS1;ARHGEF3;CKAP5;CDC42EP1;DYNLL2;ATG4B;ARF6;LATS1;ARHGEF2;ARHGAP27;PREX1;FGD4;ARHGEF12;KNTC1;TUBGCP5;TLK1;CEP57;BRCA2;PKD2;RAPGEF6;ALMS1;APC;RASA2;PALLD;DOCK4;EPB41;KIF23;CLIP1;CSNK1D;CDC27;ARHGEF7;PXN;GEMIN4;CENPJ;MYO1E;BUB1;PAFAH1B1;CEP131;PCM1;FLNA;SMC4;STAU1;CNTRL;TUBGCP2;KIF20B;PPP4R2;MYH10;MID1IP1;PDLIM5;CDC42EP4;KIF3B;KATNA1
